NUM_BANKCARD_QUERIES_LAST_6_MO,S207A,CO06S,TK0901,SCRG063,AT01S,AT20S,RVLR03,BC101S,G980S,BKUTIL,IQT9421,REH5030,CAMPAIGN_ID,CAMPAIGN_SUB_CD,UNDRWRTE_STRAT_IN,CRED_BUREAU_LOC_CD,FICO_SCORE,FICO_FACTOR_1,CRED_SCORE_1,RISK_SCORE_1,RISK_SCORE_1_FACTOR_1,CRED_SCORE_2,RISK_SCORE_2,INMARKET_IN,UNDER18_IN,DECEASED_IN,FROZEN_CREDRPT_IN,BANK_ACCT_CD,EXTEND_FRAUD_ALERT_IN,OLLO_OPEN_ACCT_CT,RECENT_APPL_IN,ATP_MAX_CREDIT_LINE,FAILED_ATP_IN,BUREAU_ERROR_CD,CONSUMER_STMT_TYPE_IN,BUREAU_MSG_CD_LIST,FRAUD_SHIELD_TYPE_LIST,DECISION_CD,CREDIT_LINE_AMT,CASH_LINE_AMT,LTR_TEMPLATE_ID,ADVERSE_ACT_RSN_1,ADVERSE_ACT_RSN_2,ADVERSE_ACT_RSN_3,ADVERSE_ACT_RSN_4,POLICY_RULES_USED,POST_BUR_RND_NUM_1,VANTAGE_SCORE,ALL0100,ALL0300,ALL2356,ALL5020,ALL5030,ALL5045,ALL5301,ALL5830,ALL8164,ALL8220,ALL9210,ALL9220,BCA5020,BCC0416,BCC5030,BCC7140,IQB9416,MTA5830,FIP5020,TU_VANTAGE_3,TU_VANT_3_FACTOR_1,TU_VANT_3_FACTOR_2,TU_VANT_3_FACTOR_3,TU_VANT_3_FACTOR_4,TU_VANT_3_FACTOR_5,TU_STATUS,LN_STATUS,CUST_MOD_3_FIN_SCR,CUST_MOD_3_FIN_SCR_DEC,CUST_MOD_3_TIMEOUT,CUST_MOD_3_ERROR,CUST_MOD_4_FIN_SCR,CUST_MOD_4_FIN_SCR_DEC,CUST_MOD_4_TIMEOUT,CUST_MOD_4_ERROR,CUST_MOD_6_FIN_SCR,CUST_MOD_6_FIN_SCR_DEC,CUST_MOD_6_TIMEOUT,CUST_MOD_6_ERROR,CUST_MOD_7_FIN_SCR,CUST_MOD_7_FIN_SCR_DEC,CUST_MOD_7_TIMEOUT,CUST_MOD_7_ERROR,CUST_MOD_3_FIN_SCR_RANKED_AR,CUST_MOD_6_FIN_SCR_RANKED_AR,SSNAWF3Y,TFRAA6M,TFRAA1Y,TFRANDOB2Y,TFRANDOB3Y,TFRANDOB6M,TFRANDOB1Y,IDFS
1,62,-1,-3,0,23,373,4828,6340,1,80,1,9187,23,3,6,5,615,38,671,6,18,727,5,Y,N,N,N,2,N,0,N,44253,N,,,57,21,A,1200,360,,,,,,A003,805,0,29,28,0,13361,14873,0,0,637,9996,373,63,63,4828,2,6340,80,1,999999998,999999998,641,98,14,34,32,2,Y,,6.425788879,4,N,N,8.751205444,5,N,N,0,448,,,0,448,,,2121      2034      2068      2016,,FALSE,0,0,0,0,0,0,412
1,-1,-1,-2,0,6,163,0,3765,1,82,0,3701,95,9,4,5,658,40,693,4,20,735,5,Y,N,N,N,1,N,0,N,120065,N,,,57,21,A,1500,450,,,,,,A003,849,688,6,6,0,3701,3701,0,0,52,9996,163,7,7,3701,2,3701,38,1,999999998,999999998,678,98,14,12,4,2,Y,,6.812936783,4,N,N,7.061794281,4,N,N,0,448,,,0,448,,,2031      2110      2016      2107,,FALSE,0,0,0,0,0,0,463
3,16,-1,-2,0,22,228,1278,1278,0,91,0,1278,23,2,6,5,683,38,643,8,18,712,6,Y,N,N,N,1,N,0,N,44383,N,,,57,21,A,800,240,,,,,,A003,391,0,28,27,0,29821,29821,0,0,671,9996,228,19,19,1278,2,1278,95,0,999999998,999999998,665,98,14,15,30,2,Y,,7.710446358,5,N,N,7.725915909,5,N,N,0,448,,,0,448,,,2050      2049      2016      2012,,FALSE,0,0,0,0,0,0,656
12,2,-1,-2,0,22,82,0,-5,1,0,0,0,95,7,8,5,595,38,667,6,18,684,8,Y,N,N,N,1,N,0,N,40877,N,,,57,21,D,0,0,1002,1116,,,,1116,985,646,25,25,14,102463,102463,0,0,874,9996,219,5,5,999999996,0,999999996,996,0,874,999999998,608,98,47,14,12,2,Y,,5.535971642,4,N,N,5.066605568,3,N,N,0,448,,,7.770929337,448,N,N,,,,,,,,,,0
2,17,-1,-2,0,36,197,0,499,8,47,0,834,23,3,6,5,611,38,659,7,18,715,6,Y,N,N,N,2,N,0,N,-3896,Y,,,57,1121,D,0,0,1002,1107,,,,1107,422,0,38,38,0,11142,11142,0,0,320,9996,197,20,20,499,2,499,59,3,999999997,999999997,664,98,14,85,30,2,Y,,10.61792374,6,N,N,10.89482594,6,N,N,0,448,,,0,448,,,2007      2018      2049,,,,,,,,,0
2,-1,-1,-2,0,10,173,654,1008,1,11,0,1008,23,4,6,5,759,40,740,2,9,805,1,Y,N,N,N,1,N,0,N,39903,N,,,57,21,A,3000,900,,,,,,A003,625,0,12,12,0,94064,94064,0,0,1654,9996,173,111,111,1008,2,1008,11,1,999999997,2057,718,98,14,12,31,2,Y,,2.219486237,1,N,N,1.460571289,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,640
3,-1,-2,-3,0,11,159,0,2652,0,96,0,8155,23,5,6,5,608,39,575,10,P6,662,9,Y,N,N,N,1,N,0,N,153870,N,,,57,1121,D,0,0,1002,2030,2050,2120,2110,1060,455,0,10,10,0,36090,36090,0,0,1224,9996,63,9999,9999,2652,2,2652,88,1,999999998,15400,646,12,7,4,74,7,Y,,28.28619385,9,N,N,19.64025879,8,N,N,0,448,,,0,448,,,2030      2050      2120      2110,,,,,,,,,0
3,-1,-2,-3,0,19,296,3306,3950,0,60,0,5528,23,1,6,5,660,38,641,8,34,719,6,Y,N,N,N,1,N,0,N,81039,N,,,57,,A,800,240,,,,,,A003,39,0,20,17,0,22579,22579,0,4290,1046,48,296,9999,9999,3224,7,3224,51,0,999999998,999999998,661,95,7,63,12,8,Y,,7.504020691,5,N,N,9.466647148,5,N,N,0,448,,,0,448,,,2110      2017      2033      2016,,FALSE,0,0,0,0,0,0,492
0,-1,-1,-3,0,8,310,0,173,0,14,0,304,23,2,6,5,708,39,727,2,13,763,3,Y,N,N,N,2,N,0,N,133344,N,,,57,1121,A,2500,750,,,,,,A003,647,0,8,8,1,304,304,0,0,60,9996,310,9999,9999,304,2,304,18,0,999999996,999999998,655,98,14,7,30,2,Y,,2.776345253,2,N,N,2.454352379,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,655
0,7,-1,971,1,55,176,46,46,1,1,0,46,23,2,6,5,634,38,688,5,13,721,6,Y,N,N,N,2,N,0,N,36039,N,,,57,21,D,0,0,1002,1018,,,,1018,817,0,52,43,1,71460,71460,4243,0,557,9996,176,10,10,46,1,46,15,0,999999998,999999998,655,98,15,7,12,2,Y,,6.13904953,4,N,N,3.883558273,3,N,N,0,448,,,0,448,,,2034      2017      2105,,,,,,,,,0
0,15,-2,-2,0,44,256,0,146,0,0,1,172,23,2,6,5,663,38,739,2,18,746,4,Y,N,N,N,1,N,0,N,175487,N,,,57,21,A,2500,750,,,,,,A003,342,0,45,42,0,172,172,0,0,25,9996,222,17,17,999999997,0,999999997,997,0,999999997,999999998,695,98,47,12,14,2,Y,,0.781835854,1,N,N,0.945374608,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,495
0,10,-1,-2,0,18,195,0,-5,0,0,0,999999997,95,5,8,5,584,38,701,4,18,728,5,Y,N,N,N,1,N,0,N,172500,N,,,57,21,A,1400,420,,,,,,A003,668,628,17,17,0,65094,65094,0,0,503,9996,195,13,13,999999997,0,999999997,997,0,503,999999998,653,98,47,14,15,2,Y,,7.85198307,5,N,N,12.32856178,6,N,N,0,448,,,5.921517372,448,N,N,2034      2029      2016,,FALSE,0,0,0,0,0,0,604
4,15,-2,-3,0,41,241,2179,3929,1,62,0,3929,23,3,6,5,670,38,684,5,34,730,5,Y,N,N,N,1,N,0,N,52857,N,,,57,21,A,1800,540,,,,,,A003,850,0,38,35,0,3929,3929,0,493,171,33,241,33,33,3929,5,3929,62,0,999999997,999999998,685,98,32,14,12,2,Y,,3.982246399,3,N,N,2.785678864,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,784
3,36,-1,-3,0,38,158,3390,4804,5,73,0,5446,95,5,8,5,657,38,651,7,D2,733,5,Y,N,N,N,1,N,0,N,234903,N,,,57,1121,A,1600,480,,,,,,A003,246,676,44,43,0,186138,186138,0,0,2557,9996,196,50,50,4770,4,4770,70,1,1015,4304,649,98,85,14,12,2,Y,,7.309466362,5,N,N,6.196041107,4,N,N,0,448,,,3.034866333,448,N,N,2018      2034      2120      2060,,FALSE,0,0,0,0,0,0,747
1,9,-1,-2,0,20,157,0,638,1,26,0,671,23,4,6,5,673,38,689,5,34,746,4,Y,N,N,N,1,N,0,N,112662,N,,,57,21,A,3000,900,,,,,,A003,768,0,24,23,0,237442,237442,0,0,2780,9996,157,16,16,638,1,638,26,1,1931,999999998,662,98,14,15,12,2,Y,,2.222448349,1,N,N,2.003040314,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,573
0,22,-1,-2,0,22,283,0,-2,0,0,0,999999997,95,5,8,5,677,38,672,6,K6,735,5,Y,N,N,N,2,N,0,N,66753,N,,,57,1021721,A,1700,510,,,,,,A003,737,696,26,23,0,53110,53110,0,0,444,9996,283,23,23,999999997,0,999999997,997,0,362,999999997,668,98,47,14,15,2,Y,,6.514134407,4,N,N,5.223854065,3,N,N,0,448,,,3.947228432,448,N,N,2018      2031      2017      2087,,FALSE,0,0,0,0,0,0,512
1,-1,-2,4024,0,27,309,7372,12612,6,54,0,9074,23,1,6,5,652,38,626,8,34,739,5,Y,N,N,N,1,N,0,N,89091,N,,,57,,A,1200,360,,,,,,A003,455,0,34,29,0,176112,176112,0,4024,2673,42,309,9999,9999,8336,6,8336,64,1,1523,999999996,606,95,7,4,11,7,Y,,7.262664795,4,N,N,8.276486397,5,N,N,0,448,,,0,448,,,2031,,FALSE,0,0,0,0,0,0,736
1,15,-1,-2,0,19,137,0,425,2,53,0,425,95,5,8,5,641,38,616,9,18,675,8,Y,N,N,N,1,N,0,N,122013,N,,,57,21,A,300,90,,,,,,A003,924,635,18,17,0,425,425,0,0,25,9996,75,18,18,425,1,425,57,2,999999996,999999998,651,98,14,12,30,2,Y,,12.64523411,6,N,N,22.01815796,8,N,N,0,448,,,6.536939621,448,N,N,2116      2018      2067      2034,,FALSE,0,0,0,0,0,0,569
2,69,-2,-3,0,24,309,649,1004,0,17,0,1517,23,4,6,5,716,38,724,2,34,789,2,Y,N,N,N,1,N,0,N,80325,N,,,57,,A,3000,900,,,,,,A003,689,0,26,24,0,26535,26535,0,9914,584,57,309,73,73,1004,2,1004,35,1,999999997,999999998,702,98,14,85,31,2,Y,,2.301322937,1,N,N,3.412504196,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,516
1,-1,-2,32119,0,24,207,0,16540,-4,38,0,2082,23,1,6,5,606,39,728,2,18,739,4,Y,N,N,N,1,N,0,N,125130,N,,,57,721,A,2500,750,,,,,,A003,23,0,26,25,0,159491,161191,0,42182,1563,18,218,9999,9999,382,1,2082,38,1,1101,999999998,645,34,12,11,7,7,Y,,4.671796799,3,N,N,3.447087288,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,502
1,-1,-2,-3,0,24,373,0,0,2,0,0,999999996,95,5,8,5,667,38,647,8,18,688,8,Y,N,N,N,2,N,0,N,83344,N,,,57,21,A,300,90,,,,,,A003,372,648,24,24,0,122267,122267,0,24891,2397,28,373,9999,9999,999999996,0,999999996,996,1,1314,999999998,682,4,7,47,95,8,Y,,3.673856735,2,N,N,2.346788406,1,N,N,0,448,,,4.54053688,448,N,N,,,FALSE,0,0,0,0,0,0,470
4,-1,-1,23884,0,22,257,3563,4069,0,102,0,4174,23,1,6,5,584,38,572,10,P6,635,10,Y,N,N,N,1,N,0,N,90032,N,,,57,132127,D,0,0,1002,1019,,,,1019,382,0,20,15,1,14972,14972,124,0,560,9996,257,9999,9999,4069,2,4069,102,2,999999998,999999998,572,7,32,63,11,8,Y,,37.63896179,9,N,N,33.61598206,9,N,N,0,448,,,0,448,,,2050      2110      2030      2059,,,,,,,,,0
3,29,-1,-2,0,11,119,668,668,0,95,1,668,23,3,6,5,639,38,601,9,1032,658,9,Y,N,N,N,2,N,0,N,61656,N,,,57,21,D,0,0,1002,2116,2049,2067,2016,1060,927,0,12,11,0,668,668,0,0,34,9996,166,33,33,668,1,668,95,1,999999998,999999997,657,98,14,12,30,2,Y,,18.36325073,7,N,N,29.74023438,9,N,N,0,448,,,0,448,,,2116      2049      2067      2016,,,,,,,,,0
5,20,-2,-3,0,21,151,0,1132,3,63,1,1132,23,3,6,5,557,38,547,10,18,604,10,Y,N,N,N,1,N,0,N,175325,N,,,57,21,D,0,0,1002,38,13,10,32,1028,160,0,17,14,0,1132,1132,0,0,83,9996,151,23,23,989,2,989,68,1,999999998,999999997,519,98,15,95,9,1,Y,,41.17512512,10,N,N,39.0344696,10,N,N,0,448,,,0,448,,,2034      2018      2016      2107,,,,,,,,,0
1,12,-1,-2,0,67,132,0,-5,0,0,0,999999997,95,7,8,5,668,38,648,7,18,703,7,Y,N,N,N,2,N,0,N,288734,N,,,57,21,A,900,270,,,,,,A003,884,680,63,62,0,26079,26079,0,0,674,9996,132,16,16,999999997,0,999999997,997,0,999999997,999999997,673,98,47,12,15,2,Y,,2.932393074,2,N,N,3.073345184,2,N,N,0,448,,,3.008610725,448,N,N,,,FALSE,0,0,0,0,0,0,482
5,7,-1,-2,0,53,158,0,1935,2,28,0,2131,23,3,6,5,610,38,617,9,1039,681,8,Y,N,N,N,2,N,0,N,66883,N,,,57,221,A,300,90,,,,,,A003,552,0,51,49,0,29373,29373,0,0,632,9996,158,12,12,1936,1,1936,97,3,999999998,999999998,670,98,12,15,14,2,Y,,7.057307243,4,N,N,10.46299553,6,N,N,0,448,,,0,448,,,2018      2034      2053,,FALSE,0,0,0,0,0,0,649
2,-1,-1,-2,0,7,111,1604,1604,2,13,0,1604,23,4,6,5,719,40,714,3,9,768,3,Y,N,N,N,1,N,0,N,-20487,Y,,,57,,D,0,0,1002,1107,,,,1107,201,0,10,10,0,132899,132899,0,0,882,9996,168,51,51,1604,2,1604,36,1,834,999999998,656,98,14,12,95,2,Y,,3.620488167,2,N,N,5.527440071,4,N,N,0,448,,,0,448,,,,,,,,,,,,0
3,36,-1,-2,0,27,134,0,1983,1,66,1,2072,23,2,6,5,672,38,682,5,20,723,5,Y,N,N,N,2,N,0,N,32500,N,,,57,1721,A,1800,540,,,,,,A003,154,0,25,22,0,26097,26097,0,0,932,9996,134,39,39,1983,2,1983,66,2,999999998,999999998,685,98,14,12,32,2,Y,,3.869286537,3,N,N,3.64218235,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,588
2,9,-1,-3,0,31,163,0,141,3,24,0,141,95,5,8,5,599,38,611,9,18,666,9,Y,N,N,N,1,N,0,N,136429,N,,,57,21,A,300,90,,,,,,A003,645,639,29,12,2,141,141,5618,0,65,9996,163,10,10,141,2,141,24,1,999999998,999999998,658,98,31,14,12,2,Y,,37.36405945,9,N,N,23.39802551,8,N,N,0,448,,,10.58038235,448,N,N,2034      2110      2116      2029,,FALSE,0,0,0,0,0,0,823
1,-1,-1,-2,0,10,146,524,614,-4,3,0,708,23,4,6,5,727,38,756,1,14,796,2,Y,N,N,N,1,N,0,N,-13279,Y,,,57,11132127,D,0,0,1002,1107,,,,1107,415,0,10,10,0,57216,57216,0,0,283,9996,146,89,89,614,5,614,3,1,174,999999998,729,98,14,12,31,2,Y,,1.491087914,1,N,N,0.870402515,1,N,N,0,448,,,0,448,,,,,,,,,,,,0
1,-1,-2,4005,0,21,252,0,13577,0,31,0,782,23,1,6,5,574,38,679,5,34,701,7,Y,N,N,N,1,N,0,N,155097,N,,,57,,D,0,0,1002,38,13,10,5,1028,808,0,21,19,0,202934,202934,0,23007,2973,33,255,9999,9999,519,2,519,9,1,2517,999999998,573,95,44,7,45,5,Y,,13.26445007,6,N,N,15.42252731,7,N,N,0,448,,,0,448,,,2018      2033      2012      2030,,,,,,,,,0
1,-1,-2,-3,0,25,313,3817,6559,2,95,0,6559,23,1,6,5,651,39,681,5,P6,734,5,Y,N,N,N,1,N,0,N,196364,N,,,657,11,A,1800,540,,,,,,A003,903,0,33,32,0,27184,27184,0,0,785,9996,313,9999,9999,6559,2,6559,95,1,999999998,999999998,670,63,4,32,14,10,Y,,6.038564682,4,N,N,2.937903404,2,N,N,0,448,,,0,448,,,2059      2016      2030      2123,,FALSE,0,0,0,0,0,0,510
0,10,-1,-3,1,13,187,0,-5,-4,0,0,0,95,5,8,5,621,38,734,2,18,760,3,Y,N,N,N,1,N,0,N,147175,N,,,57,21,A,2600,780,,,,,,A003,557,698,18,18,0,0,0,0,0,0,9996,286,13,13,999999997,0,999999997,997,0,999999997,999999998,672,98,47,14,15,2,Y,,0.590151548,1,N,N,0.804897189,1,N,N,0,448,,,3.924657822,448,N,N,,,FALSE,0,0,0,0,0,0,680
1,32,-1,-2,0,15,230,520,520,0,87,0,520,22,3,6,5,660,38,676,6,1040,713,6,Y,N,N,N,2,N,0,N,40487,N,,,57,,A,1000,300,,,,,,A003,353,0,14,13,0,520,520,0,0,27,9996,144,41,41,520,1,520,87,0,999999998,999999998,674,98,14,30,12,2,Y,,4.436988831,3,N,N,3.95018959,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,719
1,17,-1,-2,0,7,270,0,1963,0,79,0,1963,23,2,6,5,701,38,716,3,18,748,4,Y,N,N,N,2,N,0,N,62922,N,,,57,21,A,3000,900,,,,,,A003,319,0,10,10,0,198465,198465,0,0,2575,9996,270,18,18,1963,1,1963,79,0,2513,999999998,685,98,14,12,15,2,Y,,1.999463081,1,N,N,2.35515213,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,507
2,-1,-2,533,0,13,304,0,533,-4,0,0,0,95,9,4,5,620,39,703,4,18,725,5,Y,N,N,N,2,N,0,N,84935,N,,,657,121,A,1200,360,,,,,,A003,939,659,15,14,0,2235,2235,0,4746,217,38,304,9999,9999,0,1,0,0,2,999999998,999999998,641,8,7,9,65,12,Y,,10.89657593,6,N,N,9.451599121,5,N,N,0,448,,,0,448,,,2033      2018      2053      2012,,FALSE,0,0,0,0,0,0,493
0,0,0,0,0,0,0,0,0,0,0,0,0,95,7,8,,0,,0,0,,0,0,,,,,1,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
1,22,-1,-3,0,15,259,0,2250,2,22,0,2250,23,2,6,5,659,38,707,3,D2,764,3,Y,N,N,N,1,N,0,N,243344,N,,,57,11132127,A,2200,660,,,,,,A003,64,0,14,14,0,132679,132679,0,0,1005,9996,259,35,35,2250,4,2207,22,1,910,999999998,701,98,14,31,12,2,Y,,3.230540276,2,N,N,4.015541077,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,795
0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,6,,0,,0,0,,0,0,,,,,1,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
2,48,-1,-2,0,18,110,1050,1497,2,100,1,2156,23,2,6,5,633,38,620,9,1032,693,7,Y,N,N,N,1,N,0,N,89903,N,,,57,221,D,0,0,1002,2049,2030,2120,2050,1060,914,0,21,21,0,342332,342332,0,0,3398,9996,163,50,50,1395,2,1395,93,2,2990,999999997,632,98,14,32,12,2,Y,,14.84472084,7,N,N,18.07273865,7,N,N,0,448,,,0,448,,,2049      2030      2120      2050,,,,,,,,,0
6,0,0,0,0,0,0,0,0,0,0,0,3004,95,9,4,3,620,39,672,6,18,726,5,Y,N,N,N,1,N,0,N,363506,N,,,57,21,A,1600,480,,,,,,A003,501,655,24,24,0,69175,69175,0,29436,1271,40,131,9999,9999,3004,1,3004,83,2,999999998,999999997,,,,,,,E,,5.225984573,3,N,N,5.245493889,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,502
3,-1,-1,-2,0,30,211,17566,22619,1,51,0,23446,23,4,6,5,666,40,698,4,P6,810,1,Y,N,N,N,1,N,0,N,173052,N,,,57,21,D,0,0,1002,1120,,,,1120,501,0,31,30,0,187146,187146,0,0,2545,9996,211,110,110,22619,8,22619,51,1,765,999999998,611,98,34,32,14,2,Y,,10.62432098,6,N,N,8.325986862,5,N,N,0,448,,,0,448,,,2050      2031      2053      2059,,,,,,,,,0
2,27,-1,-2,0,12,188,0,5825,1,80,0,7133,95,5,8,5,661,38,664,6,1032,697,7,Y,N,N,N,1,N,0,N,186169,N,,,57,1121,A,600,180,,,,,,A003,260,644,10,10,0,12171,12171,0,0,516,9996,122,66,66,6900,2,6900,95,1,999999997,999999998,669,98,14,12,32,2,Y,,12.42835331,6,N,N,10.37126541,6,N,N,0,448,,,4.979740143,448,N,N,2050      2049      2125      2018,,FALSE,0,0,0,0,0,0,484
3,66,-1,-2,0,22,148,918,3250,1,53,0,3345,23,2,6,5,659,38,676,6,K6,753,4,Y,N,N,N,1,N,0,N,68052,N,,,57,21,A,1400,420,,,,,,A003,238,0,21,20,0,38525,38525,0,0,1276,9996,153,67,67,3250,3,3250,49,2,999999997,999999998,684,98,14,12,95,2,Y,,5.26183033,4,N,N,9.212252617,5,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,501
8,65,-1,-2,0,13,269,2549,8468,2,68,0,11480,23,2,6,5,607,38,664,6,1039,739,4,Y,N,N,N,2,N,0,N,131753,N,,,57,11,A,1400,420,,,,,,A003,400,0,15,15,0,11154,13674,0,0,525,9996,269,66,66,5919,4,8439,67,5,999999997,999999998,645,98,14,32,34,2,Y,,12.10664845,6,N,N,9.45723629,5,N,N,0,448,,,0,448,,,2036      2067      2017      2113,,FALSE,0,0,0,0,0,0,792
0,23,-1,-2,0,22,235,5437,5437,2,0,0,6402,23,2,6,5,654,38,645,8,P6,744,4,Y,N,N,N,1,N,0,N,198019,N,,,57,21,A,1400,420,,,,,,A003,242,0,32,32,0,37428,37428,0,0,488,9996,257,26,26,6402,3,6402,98,1,303,999999996,701,98,14,32,12,2,Y,,8.621322632,5,N,N,9.19423008,5,N,N,0,448,,,0,448,,,2050      2059      2049      2031,,FALSE,0,0,0,0,0,0,584
5,-1,-2,4266,0,17,228,0,4266,0,0,0,999999996,95,9,4,5,665,38,683,5,34,720,6,Y,N,N,N,1,N,0,N,76364,N,,,57,,A,800,240,,,,,,A003,108,645,19,18,0,67447,67447,0,22289,1365,40,228,9999,9999,999999996,0,999999996,996,1,999999997,999999997,651,12,7,4,11,7,Y,,5.457637787,4,N,N,9.583019257,5,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,826
1,-1,-1,-2,0,14,164,1983,4159,0,16,0,4140,23,4,6,5,748,40,771,1,1034,802,1,Y,N,N,N,1,N,0,N,35000,N,,,57,10321,A,3000,900,,,,,,A003,503,0,17,16,0,4140,4140,0,0,105,9996,421,64,64,4140,5,4140,16,0,999999998,999999998,719,98,14,12,31,2,Y,,1.411473274,1,N,N,0.986016214,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,415
1,20,-1,-3,0,12,384,314,1254,2,50,0,1626,23,2,6,5,651,38,676,6,20,745,4,Y,N,N,N,2,N,0,N,89091,N,,,57,,A,1900,570,,,,,,A003,931,0,10,10,0,55755,55755,0,0,589,9996,384,20,20,1626,2,1626,66,1,478,999999997,654,98,14,15,31,2,Y,,5.812680244,4,N,N,5.580669403,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,684
8,-1,-2,-3,0,22,159,5048,16873,1,52,1,16748,23,1,6,5,606,38,646,8,34,685,8,Y,N,N,N,2,N,0,N,189870,N,,,57,1192130,A,300,90,,,,,,A003,108,0,23,22,0,16873,16873,0,0,469,26,162,9999,9999,16873,12,16748,19,2,999999998,999999998,635,12,7,95,63,8,Y,,11.10633373,6,N,N,6.25515461,4,N,N,0,448,,,0,448,,,2036      2067      2053      2095,,FALSE,0,0,0,0,0,0,592
1,14,-1,-3,0,23,147,-2,-5,2,96,0,2841,23,2,6,5,653,38,643,8,18,697,7,Y,N,N,N,2,N,0,N,50714,N,,,57,10321,A,500,150,,,,,,A003,741,0,26,24,0,5556,5556,0,0,160,9996,147,23,23,999999997,0,999999997,997,1,999999997,999999997,633,98,47,14,12,2,Y,,6.374782562,4,N,N,4.230378151,3,N,N,0,448,,,0,448,,,2107      2122      2031,,FALSE,0,0,0,0,0,0,792
3,-1,-1,-3,0,15,181,6520,6520,6,100,1,6677,23,3,6,5,585,38,627,8,P6,707,7,Y,N,N,N,3,N,0,N,119481,N,,,57,,D,0,0,1002,2050,2007,2059,2068,1060,546,0,20,16,0,215014,215014,0,0,1737,9996,181,52,52,6520,2,6520,100,3,923,999999998,610,98,14,32,12,2,Y,,28.47370911,9,N,N,23.66392517,8,N,N,0,448,,,0,448,,,2050      2007      2059      2068,,,,,,,,,0
4,-1,-1,-2,0,24,154,0,2999,4,6,0,4730,23,1,6,5,658,40,666,6,34,726,5,Y,N,N,N,2,N,0,N,192110,N,,,57,1721,A,1600,480,,,,,,A003,634,0,25,25,0,4730,4730,0,0,291,9996,154,9999,9999,3711,11,3711,6,2,999999998,999999998,690,12,14,63,95,10,Y,,3.493612289,2,N,N,4.411316872,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,857
2,-1,-2,860,0,41,197,725,14153,0,40,0,1282,22,1,6,5,621,38,718,3,34,762,3,Y,N,N,N,2,N,0,N,42630,N,,,57,1121,A,2200,660,,,,,,A003,637,0,37,31,0,35012,35012,0,22419,1187,23,197,9999,9999,766,3,766,15,1,999999998,999999998,644,12,7,11,16,7,Y,,6.201937675,4,N,N,4.291594505,3,N,N,0,448,,,0,448,,,2033      2121      2067      2016,,FALSE,0,0,0,0,0,0,556
1,10,-1,-2,0,18,98,0,-5,0,0,0,0,95,5,8,5,628,38,700,4,20,710,6,Y,N,N,N,1,N,0,N,95649,N,,,57,21,A,1100,330,,,,,,A003,917,647,18,18,0,32544,32544,0,0,354,9996,98,11,11,999999997,0,999999997,997,0,999999998,999999998,650,98,47,14,12,2,Y,,2.702110291,2,N,N,4.265691757,3,N,N,0,448,,,6.001314163,448,N,N,,,FALSE,0,0,0,0,0,0,670
18,-1,-2,8773,0,47,209,5272,6506,2,37,2,8118,23,1,6,5,621,38,597,9,P6,722,6,Y,N,N,N,1,N,0,N,149188,N,,,57,921,D,0,0,1002,1018,1057,,,10181057,688,0,45,44,1,26449,26449,296,9379,1072,75,209,9999,9999,6256,14,6256,50,4,999999998,999999997,609,95,12,7,32,7,Y,,26.32658386,9,N,N,21.95700073,8,N,N,0,448,,,0,448,,,2067      2053      2123      2110,,,,,,,,,0
1,-1,-1,-2,0,9,174,2828,2828,1,94,1,2828,95,5,8,5,667,38,671,6,D1,709,6,Y,N,N,N,1,N,0,N,-26234,Y,,,57,21,D,0,0,1002,1107,,,,1107,686,678,10,10,0,11853,11853,0,0,483,79,246,79,79,2828,1,2828,94,0,999999997,999999998,677,98,14,12,4,2,Y,,9.787345886,5,N,N,5.859320641,4,N,N,0,448,,,4.123855591,448,N,N,2068      2016      2059      2050,,,,,,,,,0
